crop,year,state,fertilizer,pesticide,yield,avg_temp_c,total_rainfall_mm,avg_humidity_percent,n,p,k,ph,ndvi,evi,gdd,rainfall_var
9,1998,6,2455970.4,7208.82,4867.65,27.35,2059.15,74.64,65,25,45,6.2,0.31288200023923474,0.4457596845020382,17.35,510.9101613996654
17,1998,6,34580.0,101.5,1.18,27.35,2059.15,74.64,65,25,45,6.2,0.21811430347750332,0.40804435450819454,17.35,510.9101613996654
17,1998,6,103542.4,303.92,2.03,27.35,2059.15,74.64,65,25,45,6.2,0.6268655911128689,0.5889436356467003,17.35,510.9101613996654
32,1998,6,856694.8,2514.59,1.06,27.35,2059.15,74.64,65,25,45,6.2,0.8999477426538811,0.3038793841468278,17.35,510.9101613996654
34,1998,6,118560.0,348.0,0.27,27.35,2059.15,74.64,65,25,45,6.2,0.4596465788718212,0.20982063881859284,17.35,510.9101613996654
38,1998,6,247000.0,725.0,0.99,27.35,2059.15,74.64,65,25,45,6.2,0.4759172741663588,0.3700163590573018,17.35,510.9101613996654
40,1998,6,4050800.0,11890.0,2.54,27.35,2059.15,74.64,65,25,45,6.2,0.4983117111166538,0.5869141821422813,17.35,510.9101613996654
40,1998,6,1525373.2,4477.31,3.04,27.35,2059.15,74.64,65,25,45,6.2,0.6214765350887259,0.37990775017710476,17.35,510.9101613996654
46,1998,6,130416.0,382.8,48.48,27.35,2059.15,74.64,65,25,45,6.2,0.2750815129574074,0.6511490536598966,17.35,510.9101613996654
0,1998,12,9687043.6,28433.63,6.232,23.73,1185.08,71.65,72,42,25,6.9,0.4632819136477429,0.4748501801548628,13.73,222.85538844155093
1,1998,12,46969124.8,137864.84,0.400833333,23.73,1185.08,71.65,72,42,25,6.9,0.34706946171749253,0.6982882987191777,13.73,222.85538844155093
2,1998,12,41082620.8,120586.64,0.601764706,23.73,1185.08,71.65,72,42,25,6.9,0.8415389609015034,0.7896391441200047,13.73,222.85538844155093
2,1998,12,44558.8,130.79,1.19,23.73,1185.08,71.65,72,42,25,6.9,0.4040188525532532,0.47351241142439504,13.73,222.85538844155093
2,1998,12,83584.8,245.34,0.59,23.73,1185.08,71.65,72,42,25,6.9,0.2686010732933891,0.19456459741417442,13.73,222.85538844155093
5,1998,12,433435.6,1272.23,2.238,23.73,1185.08,71.65,72,42,25,6.9,0.6669182688258612,0.1947154194996987,13.73,222.85538844155093
6,1998,12,1997538.4,5863.22,0.06,23.73,1185.08,71.65,72,42,25,6.9,0.6006780289691815,0.5609049521180981,13.73,222.85538844155093
8,1998,12,2691904.8,7901.34,0.831818182,23.73,1185.08,71.65,72,42,25,6.9,0.8445699966830582,0.7384243567791399,13.73,222.85538844155093
9,1998,12,30667421.2,90015.71,4692.261111,23.73,1185.08,71.65,72,42,25,6.9,0.783178681113067,0.6517734699383013,13.73,222.85538844155093
10,1998,12,1771978.0,5201.15,0.118,23.73,1185.08,71.65,72,42,25,6.9,0.6168505594344801,0.7969071788463272,13.73,222.85538844155093
11,1998,12,62885706.0,184583.55,1.556521739,23.73,1185.08,71.65,72,42,25,6.9,0.20872900109974607,0.6475590670487664,13.73,222.85538844155093
13,1998,12,16827517.2,49392.51,1.123703704,23.73,1185.08,71.65,72,42,25,6.9,0.20798071768814644,0.2237312417763901,13.73,222.85538844155093
14,1998,12,353111.2,1036.46,1.459411765,23.73,1185.08,71.65,72,42,25,6.9,0.7582508828971644,0.3472233180250949,13.73,222.85538844155093
15,1998,12,384924.8,1129.84,12.75944444,23.73,1185.08,71.65,72,42,25,6.9,0.5797913297609685,0.7133841254877403,13.73,222.85538844155093
16,1998,12,35106208.8,103044.54,0.573478261,23.73,1185.08,71.65,72,42,25,6.9,0.4883016424958705,0.6345597954006866,13.73,222.85538844155093
17,1998,12,100042607.6,293647.33,0.8568,23.73,1185.08,71.65,72,42,25,6.9,0.8962503300935747,0.7825022149307592,13.73,222.85538844155093
17,1998,12,21483566.0,63059.05,1.3052,23.73,1185.08,71.65,72,42,25,6.9,0.528985630846651,0.3927101968363502,13.73,222.85538844155093
19,1998,12,18721216.8,54950.94,0.504615385,23.73,1185.08,71.65,72,42,25,6.9,0.8322168839403867,0.5933499808987943,13.73,222.85538844155093
19,1998,12,13316165.2,39085.91,0.4492,23.73,1185.08,71.65,72,42,25,6.9,0.3568061406078161,0.5572987190751981,13.73,222.85538844155093
20,1998,12,41575830.4,122034.32,1.305714286,23.73,1185.08,71.65,72,42,25,6.9,0.6782554607188993,0.4559810858254928,13.73,222.85538844155093
20,1998,12,140312005.6,411846.98,0.7235,23.73,1185.08,71.65,72,42,25,6.9,0.8046228291440489,0.5789775790802877,13.73,222.85538844155093
20,1998,12,879023.6,2580.13,2.461333333,23.73,1185.08,71.65,72,42,25,6.9,0.8598926690261672,0.45916503675572373,13.73,222.85538844155093
23,1998,12,1956832.8,5743.74,0.315,23.73,1185.08,71.65,72,42,25,6.9,0.5936853719597041,0.2819499811343047,13.73,222.85538844155093
24,1998,12,44506633.6,130636.88,3.366,23.73,1185.08,71.65,72,42,25,6.9,0.34165030221139037,0.7677994315768106,13.73,222.85538844155093
24,1998,12,4932293.6,14477.38,1.97952381,23.73,1185.08,71.65,72,42,25,6.9,0.7257468614388316,0.19700447391812503,13.73,222.85538844155093
24,1998,12,1183031.2,3472.46,2.241904762,23.73,1185.08,71.65,72,42,25,6.9,0.3314621625513997,0.35199699330640866,13.73,222.85538844155093
27,1998,12,30797936.0,90398.8,0.180769231,23.73,1185.08,71.65,72,42,25,6.9,0.235493397344603,0.5197401864058931,13.73,222.85538844155093
27,1998,12,1543947.6,4531.83,0.438823529,23.73,1185.08,71.65,72,42,25,6.9,0.6869403300963415,0.7791143569492481,13.73,222.85538844155093
29,1998,12,4135076.4,12137.37,0.214782609,23.73,1185.08,71.65,72,42,25,6.9,0.4950154979753378,0.23184747563467714,13.73,222.85538844155093
31,1998,12,7896194.8,23177.09,5.363636364,23.73,1185.08,71.65,72,42,25,6.9,0.2928489617539529,0.4591178168292701,13.73,222.85538844155093
31,1998,12,877541.6,2575.78,8.936315789,23.73,1185.08,71.65,72,42,25,6.9,0.37610629502326287,0.1628818806261117,13.73,222.85538844155093
31,1998,12,473943.6,1391.13,11.86631579,23.73,1185.08,71.65,72,42,25,6.9,0.816058455046641,0.7142227752068387,13.73,222.85538844155093
36,1998,12,170924.0,501.7,9.265882353,23.73,1185.08,71.65,72,42,25,6.9,0.7315028559281305,0.35632651976940677,13.73,222.85538844155093
36,1998,12,48807.2,143.26,8.948181818,23.73,1185.08,71.65,72,42,25,6.9,0.42692637274630496,0.5198175162221166,13.73,222.85538844155093
36,1998,12,156400.4,459.07,7.827,23.73,1185.08,71.65,72,42,25,6.9,0.5684652813095468,0.3453564410545953,13.73,222.85538844155093
37,1998,12,2840994.0,8338.95,12.37333333,23.73,1185.08,71.65,72,42,25,6.9,0.3367152252127002,0.35771699618851005,13.73,222.85538844155093
37,1998,12,412292.4,1210.17,18.90714286,23.73,1185.08,71.65,72,42,25,6.9,0.6243731314882488,0.44541750332257457,13.73,222.85538844155093
37,1998,12,112335.6,329.73,17.6,23.73,1185.08,71.65,72,42,25,6.9,0.596603044319121,0.60665595608856,13.73,222.85538844155093
37,1998,12,26478.4,77.72,14.59,23.73,1185.08,71.65,72,42,25,6.9,0.5423934034420612,0.5141484763026017,13.73,222.85538844155093
38,1998,12,97433892.4,285990.17,1.418,23.73,1185.08,71.65,72,42,25,6.9,0.612004933291477,0.44461743498878437,13.73,222.85538844155093
38,1998,12,3342700.4,9811.57,1.361,23.73,1185.08,71.65,72,42,25,6.9,0.8142128528608397,0.1752320395415344,13.73,222.85538844155093
38,1998,12,1054492.4,3095.17,2.239230769,23.73,1185.08,71.65,72,42,25,6.9,0.3999897115378704,0.6284702365188638,13.73,222.85538844155093
39,1998,12,659292.4,1935.17,0.210625,23.73,1185.08,71.65,72,42,25,6.9,0.24893509032495068,0.29169340335998906,13.73,222.85538844155093
40,1998,12,106624268.4,312965.97,2.310740741,23.73,1185.08,71.65,72,42,25,6.9,0.3799703032344455,0.19038268791210086,13.73,222.85538844155093
40,1998,12,5116061.6,15016.78,2.054285714,23.73,1185.08,71.65,72,42,25,6.9,0.5542263645160792,0.4446202248051343,13.73,222.85538844155093
40,1998,12,29228004.0,85790.7,2.99375,23.73,1185.08,71.65,72,42,25,6.9,0.4393107328361856,0.6785279171225572,13.73,222.85538844155093
41,1998,12,9631715.6,28271.23,0.616428571,23.73,1185.08,71.65,72,42,25,6.9,0.38724358094597855,0.7847195559245899,13.73,222.85538844155093
43,1998,12,11386700.0,33422.5,0.417307692,23.73,1185.08,71.65,72,42,25,6.9,0.23219327159968106,0.574276013100321,13.73,222.85538844155093
45,1998,12,6452529.2,18939.61,1.060588235,23.73,1185.08,71.65,72,42,25,6.9,0.8606693292689103,0.7438460792159003,13.73,222.85538844155093
47,1998,12,42550788.8,124896.04,0.382608696,23.73,1185.08,71.65,72,42,25,6.9,0.45877449912421525,0.3123555170178288,13.73,222.85538844155093
47,1998,12,35519983.2,104259.06,0.390416667,23.73,1185.08,71.65,72,42,25,6.9,0.5605379785894093,0.762730151836536,13.73,222.85538844155093
47,1998,12,4263812.8,12515.24,0.595217391,23.73,1185.08,71.65,72,42,25,6.9,0.411236311623269,0.48360620244217645,13.73,222.85538844155093
51,1998,12,494691.6,1452.03,4.682380952,23.73,1185.08,71.65,72,42,25,6.9,0.8205564292819993,0.40242047007145876,13.73,222.85538844155093
53,1998,12,26575322.8,78004.49,0.848823529,23.73,1185.08,71.65,72,42,25,6.9,0.33028684674668796,0.5735844335292626,13.73,222.85538844155093
0,1998,13,7275533.2,21355.31,0.797857143,27.03,2177.34,80.95,65,28,50,5.7,0.7231306459092959,0.10571128639112709,17.03,320.6016049019732
3,1998,13,3015474.8,8851.09,12.85714286,27.03,2177.34,80.95,65,28,50,5.7,0.36772125474386586,0.30343149997951924,17.03,320.6016049019732
5,1998,13,18019539.2,52891.36,0.261428571,27.03,2177.34,80.95,65,28,50,5.7,0.8355837719851775,0.7834988538804585,17.03,320.6016049019732
6,1998,13,4095161.2,12020.21,0.045555556,27.03,2177.34,80.95,65,28,50,5.7,0.30524019598692553,0.5295729098815045,17.03,320.6016049019732
7,1998,13,9017278.4,26467.72,0.484285714,27.03,2177.34,80.95,65,28,50,5.7,0.4302117924904135,0.19212985007937827,17.03,320.6016049019732
9,1998,13,87170054.4,255863.52,5304.749286,27.03,2177.34,80.95,65,28,50,5.7,0.4258495247750253,0.38259160950822324,17.03,320.6016049019732
11,1998,13,1086701.2,3189.71,1.61,27.03,2177.34,80.95,65,28,50,5.7,0.3673768296915739,0.5557631747364943,17.03,320.6016049019732
13,1998,13,29343.6,86.13,0.937777778,27.03,2177.34,80.95,65,28,50,5.7,0.5493038754295092,0.5291459002415426,17.03,320.6016049019732
14,1998,13,73309.6,215.18,17.0,27.03,2177.34,80.95,65,28,50,5.7,0.29606436418879223,0.6179917914603297,17.03,320.6016049019732
15,1998,13,1097371.6,3221.03,2.93,27.03,2177.34,80.95,65,28,50,5.7,0.7173425949356858,0.6627911555634788,17.03,320.6016049019732
17,1998,13,693674.8,2036.09,0.62,27.03,2177.34,80.95,65,28,50,5.7,0.5905467717025963,0.34066720535280415,17.03,320.6016049019732
20,1998,13,215087.6,631.33,0.505,27.03,2177.34,80.95,65,28,50,5.7,0.24014399894173757,0.3185131947101872,17.03,320.6016049019732
38,1998,13,114311.6,335.53,0.81,27.03,2177.34,80.95,65,28,50,5.7,0.8992911268918578,0.24646737120196197,17.03,320.6016049019732
40,1998,13,11877439.6,34862.93,1.856923077,27.03,2177.34,80.95,65,28,50,5.7,0.29653656956995433,0.6683789994025732,17.03,320.6016049019732
40,1998,13,5700760.0,16733.0,2.116153846,27.03,2177.34,80.95,65,28,50,5.7,0.6737935602780104,0.48409900869439404,17.03,320.6016049019732
40,1998,13,17261743.2,50667.06,1.937142857,27.03,2177.34,80.95,65,28,50,5.7,0.8741965697206371,0.45108643646617885,17.03,320.6016049019732
43,1998,13,326336.4,957.87,0.467272727,27.03,2177.34,80.95,65,28,50,5.7,0.8917743538283545,0.11857698051598939,17.03,320.6016049019732
46,1998,13,608608.0,1786.4,64.83,27.03,2177.34,80.95,65,28,50,5.7,0.4148328284257804,0.3046087126927587,17.03,320.6016049019732
48,1998,13,108581.2,318.71,11.718,27.03,2177.34,80.95,65,28,50,5.7,0.7281585846090046,0.28465357715317424,17.03,320.6016049019732
49,1998,13,11142071.2,32704.46,25.51785714,27.03,2177.34,80.95,65,28,50,5.7,0.8078353465065806,0.5989692450101008,17.03,320.6016049019732
50,1998,13,4050.8,11.89,5.56,27.03,2177.34,80.95,65,28,50,5.7,0.5402888251842124,0.20826831106164598,17.03,320.6016049019732
51,1998,13,366152.8,1074.74,1.997857143,27.03,2177.34,80.95,65,28,50,5.7,0.2383575364240228,0.6295342321654375,17.03,320.6016049019732
0,1998,17,946998.0,2779.65,1.151666667,17.84,2370.96,79.73,52,16,33,5.6,0.6171555943625902,0.50050070907048,7.84,827.9846247220643
1,1998,17,85066.8,249.69,0.803333333,17.84,2370.96,79.73,52,16,33,5.6,0.47989977853343596,0.6519340803730463,7.84,827.9846247220643
3,1998,17,513167.2,1506.26,11.26714286,17.84,2370.96,79.73,52,16,33,5.6,0.20681609943090495,0.30844194919032575,7.84,827.9846247220643
11,1998,17,745841.2,2189.21,0.796666667,17.84,2370.96,79.73,52,16,33,5.6,0.30252349156164626,0.16911187664896066,7.84,827.9846247220643
13,1998,17,174283.2,511.56,0.598571429,17.84,2370.96,79.73,52,16,33,5.6,0.4416015657942043,0.3401472037006704,7.84,827.9846247220643
15,1998,17,731416.4,2146.87,6.008571429,17.84,2370.96,79.73,52,16,33,5.6,0.5971485855968239,0.1196165631050421,7.84,827.9846247220643
16,1998,17,45744.4,134.27,0.61,17.84,2370.96,79.73,52,16,33,5.6,0.4212111862147655,0.30820287149351255,7.84,827.9846247220643
21,1998,17,419010.8,1229.89,7.553333333,17.84,2370.96,79.73,52,16,33,5.6,0.6912251618513596,0.21487301443998266,7.84,827.9846247220643
23,1998,17,5038.8,14.79,0.45,17.84,2370.96,79.73,52,16,33,5.6,0.46808219481686525,0.4284500102237664,7.84,827.9846247220643
24,1998,17,1701237.2,4993.51,1.457142857,17.84,2370.96,79.73,52,16,33,5.6,0.5880631019294749,0.23100303187797505,7.84,827.9846247220643
26,1998,17,462482.8,1357.49,4.58,17.84,2370.96,79.73,52,16,33,5.6,0.5162185754802521,0.7694744223028143,7.84,827.9846247220643
26,1998,17,86054.8,252.59,0.68,17.84,2370.96,79.73,52,16,33,5.6,0.250273800591685,0.408722059816786,7.84,827.9846247220643
32,1998,17,191474.4,562.02,0.755714286,17.84,2370.96,79.73,52,16,33,5.6,0.7587196467192869,0.10016416779379882,7.84,827.9846247220643
37,1998,17,2050396.4,6018.37,7.738571429,17.84,2370.96,79.73,52,16,33,5.6,0.5352653199277935,0.5736561346022948,7.84,827.9846247220643
39,1998,17,683300.8,2005.64,0.635714286,17.84,2370.96,79.73,52,16,33,5.6,0.2789982013056392,0.22691844036889403,7.84,827.9846247220643
40,1998,17,10413717.6,30566.58,1.51,17.84,2370.96,79.73,52,16,33,5.6,0.3449867546257094,0.7910160923589415,7.84,827.9846247220643
43,1998,17,130613.6,383.38,0.575714286,17.84,2370.96,79.73,52,16,33,5.6,0.8912232778953517,0.5157313537421773,7.84,827.9846247220643
44,1998,17,278912.4,818.67,0.871428571,17.84,2370.96,79.73,52,16,33,5.6,0.3961610005282349,0.39063159263220126,7.84,827.9846247220643
45,1998,17,88821.2,260.71,0.881428571,17.84,2370.96,79.73,52,16,33,5.6,0.3405280604929272,0.5996471819427553,7.84,827.9846247220643
46,1998,17,8200.4,24.07,2.328,17.84,2370.96,79.73,52,16,33,5.6,0.6870005504540405,0.621112479244218,7.84,827.9846247220643
48,1998,17,511882.8,1502.49,3.302857143,17.84,2370.96,79.73,52,16,33,5.6,0.23378838392746915,0.4116008253575153,7.84,827.9846247220643
49,1998,17,391544.4,1149.27,6.547142857,17.84,2370.96,79.73,52,16,33,5.6,0.4221530879231151,0.5082269637009207,7.84,827.9846247220643
50,1998,17,73309.6,215.18,0.61,17.84,2370.96,79.73,52,16,33,5.6,0.8090593946636562,0.1022146967007338,7.84,827.9846247220643
51,1998,17,135850.0,398.75,5.624285714,17.84,2370.96,79.73,52,16,33,5.6,0.7324540880147565,0.10694925310611199,7.84,827.9846247220643
53,1998,17,423555.6,1243.23,1.605,17.84,2370.96,79.73,52,16,33,5.6,0.43015769451240937,0.43397654637235006,7.84,827.9846247220643
0,1998,29,814013.2,2389.31,1.595294118,25.82,1537.71,75.28,85,40,45,6.2,0.6854974218242643,0.7082934832548252,15.82,194.91272867593258
1,1998,29,257472.8,755.74,0.756923077,25.82,1537.71,75.28,85,40,45,6.2,0.4728972358203201,0.649208454800936,15.82,194.91272867593258
2,1998,29,17290.0,50.75,0.436666667,25.82,1537.71,75.28,85,40,45,6.2,0.7233104820298148,0.5081471711567385,15.82,194.91272867593258
4,1998,29,586674.4,1722.02,1.10375,25.82,1537.71,75.28,85,40,45,6.2,0.6925714463446846,0.74885616988675,15.82,194.91272867593258
6,1998,29,284050.0,833.75,0.24,25.82,1537.71,75.28,85,40,45,6.2,0.8579876451189254,0.5570304901947998,15.82,194.91272867593258
8,1998,29,5335.2,15.66,0.7,25.82,1537.71,75.28,85,40,45,6.2,0.7142768740452887,0.22080211225433033,15.82,194.91272867593258
9,1998,29,2432060.8,7138.64,12448.06222,25.82,1537.71,75.28,85,40,45,6.2,0.8302318223800309,0.18555341841694567,15.82,194.91272867593258
11,1998,29,19760.0,58.0,0.37,25.82,1537.71,75.28,85,40,45,6.2,0.5374168692308086,0.4347204153769485,15.82,194.91272867593258
13,1998,29,6358175.2,18662.66,0.890555556,25.82,1537.71,75.28,85,40,45,6.2,0.5814752862276009,0.4710025811390989,15.82,194.91272867593258
15,1998,29,928522.4,2725.42,1.449444444,25.82,1537.71,75.28,85,40,45,6.2,0.8464402728839631,0.6774074873487373,15.82,194.91272867593258
16,1998,29,2300656.8,6752.94,0.875,25.82,1537.71,75.28,85,40,45,6.2,0.7396733069847856,0.20450838208955807,15.82,194.91272867593258
17,1998,29,2979511.6,8745.53,1.128571429,25.82,1537.71,75.28,85,40,45,6.2,0.7000803669520081,0.2728846339269978,15.82,194.91272867593258
19,1998,29,489850.4,1437.82,0.422,25.82,1537.71,75.28,85,40,45,6.2,0.28349668548689727,0.1165091843465831,15.82,194.91272867593258
20,1998,29,87536.8,256.94,0.465,25.82,1537.71,75.28,85,40,45,6.2,0.6481795296222017,0.23509279101240457,15.82,194.91272867593258
21,1998,29,60472120.8,177499.14,13.24705882,25.82,1537.71,75.28,85,40,45,6.2,0.3859016093843509,0.21137001302252117,15.82,194.91272867593258
22,1998,29,2302040.0,6757.0,0.774666667,25.82,1537.71,75.28,85,40,45,6.2,0.4734852053351031,0.6219660099943991,15.82,194.91272867593258
23,1998,29,1019912.4,2993.67,0.24,25.82,1537.71,75.28,85,40,45,6.2,0.8540960028456894,0.3613359955714577,15.82,194.91272867593258
24,1998,29,3805677.2,11170.51,2.634,25.82,1537.71,75.28,85,40,45,6.2,0.3845447305857671,0.5242278658991294,15.82,194.91272867593258
25,1998,29,5129597.2,15056.51,0.600588235,25.82,1537.71,75.28,85,40,45,6.2,0.887155530367715,0.4376594365048281,15.82,194.91272867593258
26,1998,29,979206.8,2874.19,8.453846154,25.82,1537.71,75.28,85,40,45,6.2,0.4269786636805116,0.5308417201804969,15.82,194.91272867593258
27,1998,29,81213.6,238.38,0.5075,25.82,1537.71,75.28,85,40,45,6.2,0.7126184239030386,0.41975878116458654,15.82,194.91272867593258
27,1998,29,269625.2,791.41,0.61,25.82,1537.71,75.28,85,40,45,6.2,0.6268899972689088,0.6557567345630049,15.82,194.91272867593258
27,1998,29,920816.0,2702.8,0.312857143,25.82,1537.71,75.28,85,40,45,6.2,0.5917917020410388,0.6096246550188377,15.82,194.91272867593258
29,1998,29,749595.6,2200.23,0.4075,25.82,1537.71,75.28,85,40,45,6.2,0.8379712726542594,0.7335956336454958,15.82,194.91272867593258
34,1998,29,75878.4,222.72,0.516,25.82,1537.71,75.28,85,40,45,6.2,0.8046779071674626,0.38109100781343797,15.82,194.91272867593258
36,1998,29,911924.0,2676.7,0.70625,25.82,1537.71,75.28,85,40,45,6.2,0.3477103207621838,0.7747355849473645,15.82,194.91272867593258
37,1998,29,31438061.2,92277.71,18.95944444,25.82,1537.71,75.28,85,40,45,6.2,0.39430082100123903,0.37661598452935896,15.82,194.91272867593258
38,1998,29,1274026.0,3739.55,0.91,25.82,1537.71,75.28,85,40,45,6.2,0.23435423009354575,0.18086588757595906,15.82,194.91272867593258
39,1998,29,34022570.4,99863.82,0.667222222,25.82,1537.71,75.28,85,40,45,6.2,0.7080022341158003,0.2489225198602037,15.82,194.91272867593258
40,1998,29,41990197.6,123250.58,1.751111111,25.82,1537.71,75.28,85,40,45,6.2,0.41357604432562395,0.5550912729075279,15.82,194.91272867593258
40,1998,29,143306732.4,420637.17,3.22,25.82,1537.71,75.28,85,40,45,6.2,0.638185566292346,0.646908969256092,15.82,194.91272867593258
40,1998,29,398027656.0,1168299.8,1.781666667,25.82,1537.71,75.28,85,40,45,6.2,0.6536597567521292,0.21053804281068395,15.82,194.91272867593258
41,1998,29,4742.4,13.92,0.4575,25.82,1537.71,75.28,85,40,45,6.2,0.5393272648550438,0.3688072416738316,15.82,194.91272867593258
42,1998,29,177840.0,522.0,4.971428571,25.82,1537.71,75.28,85,40,45,6.2,0.5030530370562402,0.19807953338696913,15.82,194.91272867593258
43,1998,29,9921990.0,29123.25,0.741111111,25.82,1537.71,75.28,85,40,45,6.2,0.2277718637394265,0.6388209785903768,15.82,194.91272867593258
44,1998,29,369709.6,1085.18,0.575714286,25.82,1537.71,75.28,85,40,45,6.2,0.43285779905964694,0.24694433207366437,15.82,194.91272867593258
44,1998,29,122018.0,358.15,1.035,25.82,1537.71,75.28,85,40,45,6.2,0.7135219556521344,0.5746118174871425,15.82,194.91272867593258
45,1998,29,79040.0,232.0,0.481666667,25.82,1537.71,75.28,85,40,45,6.2,0.6881376291867676,0.6110513258102254,15.82,194.91272867593258
46,1998,29,2662561.2,7815.21,75.314375,25.82,1537.71,75.28,85,40,45,6.2,0.29660225258307654,0.12286203978301638,15.82,194.91272867593258
47,1998,29,14721.2,43.21,0.71,25.82,1537.71,75.28,85,40,45,6.2,0.525476914584967,0.7218256858386997,15.82,194.91272867593258
51,1998,29,1260984.4,3701.27,1.569444444,25.82,1537.71,75.28,85,40,45,6.2,0.8123213620272987,0.6746720146182335,15.82,194.91272867593258
